artistnames,trackName,trackID,albumID,artistIDs,firstNotation,lastNotation,amountOfNotations
"['soul ii soul', 'caron wheeler']",Back to Life (However Do You Want Me) [feat. Caron Wheeler],7ELuWpsuVCRBnOR9ZAZKDp,5VxTLm2IZsDQn3r9eX1qfa,"['2sIx6SmAMw9IBySG3Uj0jf', '2RhMHmV21ZDcSGZ872U4ZY']",1989,1989,12
['natalie cole'],Miss You Like Crazy,1fDmIkJoVxPge6hAxwJIM9,1Fz5HW0oy2HuSLMleCLzlx,['5tTsrGPwQRWUsHR2Xf7Ke9'],1989,1989,7
['melissa etheridge'],Like The Way I Do,38TXeCvUUqf3PeoPvnERV6,2e4dBdMQypTg53lsxOYj5M,['01Ppu7N8uYJI8SAONo2YZA'],1989,1989,7
['edie brickell & new bohemians'],Circle,4ZjPRJrTe7mbuKGHZlQFgi,3AcKI5I2C20RampQEOPNhM,['4awU3JRQXIYoxabdwO92AU'],1989,1989,3
['de dijk'],Nergens Goed Voor,088qX2KYgDn2ADwGpzIbvo,6rH1vmQTFjbXmCRYYtD2Q3,['4jFkB3Lzjku9SFKUTP33WV'],1989,1989,8
['gloria estefan'],Don't Wanna Lose You,5NFbzd8K2VHwrydjKVetIv,4RaCI7dlcYLPLhLeEzbgT8,['5IFCkqu9J6xdWeYMk5I889'],1989,1989,10
"['joe cocker', 'chris lord-alge']",When The Night Comes,1akny2bg3n4bvx9B5YLcFo,0a4PqyHhQ9abMAx2RP2VT3,"['3pFCERyEiP5xeN2EsPXhjI', '1zRwW2z5JOtEgK5OESwlgx']",1989,1989,4
['andre hazes'],Ik Ben Een Gokker - 2004 Digital Remaster;2004 - Remaster;,6UFpLo7WO6EVfGs8uxfNuR,0gCT4Y1EUY4XrlWvCE462K,['04MtOUkmIDC4LAxDDBjrOY'],1989,1989,3
['ub40'],I Would Do For You,7GK1frIF6fZSz7WC06dXeh,3kJykwbganHXDTgnqNSFXT,['69MEO1AADKg1IZrq2XLzo5'],1989,1989,3
['queen'],Breakthru - Remastered 2011,2SrncRZtsCoteEYQQmhdDQ,3enuKERSauyNFVTa2n0t7S,['1dfeR4HaWDbWqFHLkxsg1d'],1989,1989,10
['double trouble'],Just Keep Rockin' - Original Sk'ouse 12 Inch,0Zo0s8Lw72z02BjJxWPcqG,5mhXJbwOb6feiJ3p5IDeI7,['1Talt4JuTAbZNKr6NAmq2I'],1989,1989,12
['michael jackson'],Liberian Girl - 2012 Remaster,5OoRmdDfAiDztSwrhe7wuE,24TAupSNVWSAHL0R7n71vm,['3fMbdgg4jU18AjLCKBhRSm'],1989,1989,6
"['jody watley', 'eric b. & rakim']",Friends,4QPZucJMEgODTIpQ8Wd28Q,79gjkxNq2VgcuXsgwdGqmw,"['71aKjsWKYqASAffyIQaocZ', '6jHG1YQkqgojdEzerwvrVv']",1989,1989,5
['donna allen'],Joy And Pain - 12 Inch,47FZ86YnVyb13v4iXVBBhx,2GSFzX17AWOdBH2bk2q6kF,['2MGI96UXRCEwaQGuQzAWfZ'],1989,1989,5
"['malcolm mclaren', 'the bootzilla orchestra']",Waltz Darling - Introducting Lourdes & Pretty Fatt,6aFashqJgI4KEGK8x2qlTM,1T6VXkSGLyGwJ1l0555IBb,"['4ihCM8I0fpWodgjo0mTlhZ', '7oNW0FHu1FMVPZPtyRzGpB']",1989,1989,6
['justian & mandy'],More Than I Can Say,0Vo5ijCNBH8DdZ3KS3sydC,40HZEsfsmiqDIwdnTzRp5k,['5D8bKcYnAIMGi36Ur3eV9S'],1989,1989,3
['de la soul tribute band'],Say No Go,7eNAowKTrbxWPgatkRgsTc,7GPF5ebrubhb9FkAF5yXDt,['4vfVNq7In0oOHiqQ6fZs88'],1989,1989,8
['van morrison'],Have I Told You Lately,1VsGYaCBFjCVudtX9IGqDg,2vE3SSFPxYt7jRu93j6rsi,['44NX2ffIYHr6D4n7RaZF7A'],1989,1989,9
"['the green', 'eric rachmany']",Good Feeling (feat. Eric Rachmany),6JAH48QBfzrZqF4lytgYr6,3bMEXSA9GJjLXQcq7nfZz1,"['5RkXaPxdZ8L7ERNgDZXlKh', '7fLTVZfdwBPBgGkAYdSprM']",1989,1989,6
['new kids on the block'],You Got It (The Right Stuff),3wyM8rkowHQQrnTa32DsUJ,0pvhletDH7CphbKErUtPCF,['55qiaow2sDYtjqu1mwRua6'],1989,1989,5
['the doobie brothers'],The Doctor,5Qb7gx7gcxsYi3l7FHHm56,1S2hydKZl6Co8H7ExPo2f5,['39T6qqI0jDtSWWioX8eGJz'],1989,1989,6
['hepie en hepie'],Ik lig op m'n kussen stil te dromen ('89 versie),1IeVXlum2L42Kts656Jet0,1ZHc9nhQh7carfA94pXiRx,['7zrcYpWVNKH6wUTSzvi6wV'],1989,1989,8
['milli vanilli'],Blame It on the Rain,2dPpQv8sCPeEaA4oz7ZjQC,3sOy91gU770rkA494FbWWV,['3vRclCt9VnNhYIxFMQCxuM'],1989,1989,10
['simply red'],A New Flame - 2008 Remastered Version,25nx0ZXHMDgCczdgXaVz6k,0R8Pl54TXSwXWtAEVaP7ew,['1fa0cOhromAZdq2xRA4vv8'],1989,1989,4
['grandmaster chicken'],Check Out The Chicken,777wSET43t2TissIuOvr4T,157tFVxIjQ6Q0pZ3dKHeUU,['2L8GrZbJSjdrJcJP5nqejV'],1989,1989,7
['the beautiful south'],Song For Whoever,137S6Ito005mADw1sfjefo,72eqB9vN7wP7Av1dhxSxTI,['4fomCZiFUMX73KJ0YQ0V90'],1989,1989,6
['margaret singana'],We Are Growing,6gXxgqUXfLRi8wWfRUyZle,62BVE6x499QVclBJSByIiq,['2wEnRmR4q5C80gLSbC29rX'],1989,1989,11
['tambourine'],High Under The Moon,0wpvrmNAljdIyxZYuFkpGT,5vWP5kKZEsCWdxgL6gIh58,['16Vk3dhf2XmcvNlKHn0NWa'],1989,1989,4
['heavy d & the boyz'],We Got Our Own Thang,7qUvIpu8le9gHunduvgOXg,3ZtCbD0E3Wn5m41sUlkOgk,['4KHdmkq99PXA6QEJ2lKpA3'],1989,1989,8
"['maurice ravel', 'orchestre de paris', 'daniel barenboim']","Bol√©ro, M. 81",5U4X3Jxfkx55qPiFNATbf5,3fdhyyPASB81NxFJAYYqIb,"['17hR0sYHpx7VYTMRfFUOmY', '0iERWmMl3nIvcDxnJsKZBd', '78sEozQOEJxzXegUuqRSgH']",1989,1989,6
['buster poindexter and his banshees of blue'],Hot Hot Hot,2BeFYfKuc0AZGhbeVY78ep,4lFx9yBIZmyiBXmw0nFUQf,['77GFTVwA0F6Ag1xtlYr0UA'],1989,1989,7
['richard marx'],Satisfied,4V87hYB94wu8DFtd901riK,0Zf6FJVyK6qUxmg1WMNruG,['0grdhNhiRLFBaFVyybqsj6'],1989,1989,6
"['bobby ""blue"" bland']",Members Only,4wvKPOCiOlZh6xwwympC8c,4CGCexAeWL0eNCFwNINQLv,['48nwxUvPJZkm8uPa7xMzmj'],1989,1989,5
['dire straits'],Money For Nothing,4WfGrAJVC3A5xhUTja0gUG,1NF8WUbdC632SIwixiWrLh,['0WwSkZ7LtFUFjGjMZBMt6T'],1989,1989,4
['simple minds'],Kick It In - 2002 Digital Remaster,0ynbWw3VpFVftYjp2aw4DL,17U68dqp73T4E3Kte15ben,['6hN9F0iuULZYWXppob22Aj'],1989,1989,4
['jive bunny and the mastermixers'],Swing The Mood,3Aimpqxpvmz7jhJlNnEd5c,0ZtoKNv75D3PvB2i0vPrIP,['4GzIiGnHYrOnq2LUiD6zdo'],1989,1989,10
"['redhead kingpin', 'the fbi']",Do The Right Thing,195CWBcm83Kb8NhpBt4ARG,13D6E5anevTTtCCbzmdpoB,"['3eru99lOKhgL99zE3hZOxw', '5rUK6aQHZ7WsIc5O6cyUzx']",1989,1989,9
['public enemy'],Fight The Power,26zWdOUpB6P9E9OtQQc0qp,0QNPblZ1LIHTKja8pvHauW,['6Mo9PoU6svvhgEum7wh2Nd'],1989,1989,3
['john spencer'],Bring back Rock 'n Roll,5gVi38kftwRORynUbSaQAU,1YHbxq9gpELwn3l7t5mSZH,['59DTuMGsxnvkyq8Ulz8cvm'],1989,1989,4
"[""lil' louis""]",French Kiss,7k60waMcIWW5pYOWHErO8j,5IIMUc14C1vcZB0hMkSA3T,['5A16TE7083RJq3yzpdsQWs'],1989,1989,10
['neneh cherry'],Kisses On The Wind,6F7LbHGLir4Z0sTVNPVgax,2AyJzvREOnlnYhaBzF1Kxp,['3JxCEqL9zjKnDJgUhRuRJD'],1989,1989,5
['tina turner'],The Best,4OeFQtRyT7vsLnRTv7t8YT,64PNGg3YLgOkJ2ySlbrmPZ,['1zuJe6b1roixEKMOtyrEak'],1989,1989,11
['martika'],Toy Soldiers,6YHpaawV0C88rwt2bQE6jV,2dSrr6vS6RT9UWLOCEU0PY,['40enFxfEXXsEXKOt1vgx0k'],1989,1989,5
['normaal'],Rechttoe Rechtan,7kDksJi1lIAH1Yu3GpU7IM,6R2b7EYUXjrGjN42CJr9Ad,['2QU0ew2k2IZJifa8VWevSv'],1989,1989,5
['sonia'],You'll Never Stop Me Loving You,14FEBzpNrarSwrDwIDrqHa,0ngctST778TnK9uZWuYMJs,['2f5TIh7OVx3UixWpoiH8Yj'],1989,1989,4
['kaoma'],Lambada - Original Radio Edit,2VpdG2QLhVv6qAPdDt9Ipr,3RWIENzO8frYhajwCHl7SL,['1LsXqDdYVyONhrjAORENbu'],1989,1989,21
['madonna'],Cherish,7BLKBIoijWCkDyOATEr5vW,43lok9zd7BW5CoYkXZs7S0,['6tbjWDEIzxoDsBA1FuhfPW'],1989,1989,5
['tears for fears'],Sowing The Seeds Of Love,0OprBk6IHvo04oyirQjdkL,79XgUw5U86BeIiMnZ4Rrht,['4bthk9UfsYUYdcFyqxmSUU'],1989,1989,11
['the rolling stones'],Mixed Emotions - Remastered,1Q2ssIBl53Jg2feUEXYfqF,25mfHGJNQkluvIqedXHSx3,['22bE4uQ6baNwSHPVcDxLCe'],1989,1989,8
"['the beatmasters', 'betty boo']",Hey DJ / I Can't Dance (To That Music You're Playing),7KHo6L9OG7BJss9jcKdsIo,6945nocZM0gGU8U9IG0gzp,"['1mPzbhI5OxkyJnTeuKeD8q', '5hMCIlD2CIuOBcWPHuQXKJ']",1989,1989,7
"['technotronic', 'felly']",Pump Up The Jam - Edit,7BwwjDFcpn72BrxCCRqs7d,6nqizbBgkRug5YRnP1YWiO,"['2Cd98zHVdZeOCisc6Gi2sB', '5ZLDs5UjQ4qoGzmG1KEmYE']",1989,1989,11
['rod stewart'],Crazy About Her,3aJlgysR26p6rToB9zBi69,2Y7dwu7XmkrGi6zphZiYsu,['2y8Jo9CKhJvtfeKOsYzRdT'],1989,1989,8
"['lisa marie', 'malcolm mclaren', 'the bootzilla orchestra']",Something's Jumpin' In Your Shirt,00wIUQ40nxvqi5Bw70Z7ig,1T6VXkSGLyGwJ1l0555IBb,"['1z676UwffUl4tpUPOQ9GSN', '4ihCM8I0fpWodgjo0mTlhZ', '7oNW0FHu1FMVPZPtyRzGpB']",1989,1989,9
['bzn'],If I Had Only A Chance,0V9cLlQaGbwaRspnxhqSKH,0NA3D0ZMGIe6h2yGJAsf3k,['1tF9HtIFX8fJfBo64FIJ8S'],1989,1989,7
['janet jackson'],Miss You Much,062mh4qAZyDV9dIQK70iu0,7jtBAkD6DL5yn7komrFTxE,['4qwGe91Bz9K2T8jXTZ815W'],1989,1989,8
['aerosmith'],Love In An Elevator - Single Version,5zZ3ivuobLMt4fypSqsP80,5DS04MgiAZ1dI2jWUpDuGd,['7Ey4PD4MYsKc5I2dolUwbH'],1989,1989,8
['andr„© van duin'],De Hotdog,6PgZu62mz4lAjLQrDOIV2N,5QDsIFFPEqWTZbTcz6MvPf,['1G2QbSM5dLTtqeZHYnxXsF'],1989,1989,4
['eurythmics'],Revival - Remastered Version,3puTA8OXfPFQm81gSFEig9,07GxuB87kJgj9xklkc1beN,['0NKDgy9j66h3DLnN8qu1bB'],1989,1989,4
['joe smooth'],Promised Land,5I4dFrjCYrv60zzbZsxAp1,3rfG7z0Z8JV6ObCVLv6pdR,['4BIamAD25vwYldaOWTEsXd'],1989,1989,4
['prince'],Partyman,1Wn5LO7y9CLW0lHf2hNt8k,2FwzHgJ4XaPhC19Y0uL6SK,['5a2EaR3hamoenG9rDuVn8j'],1989,1989,5
['the temptations'],My Girl,6RrXd9Hph4hYR4bf3dbM6H,5H2rffw6MNKGWVKBNWNA4S,['3RwQ26hR2tJtA8F9p2n7jG'],1989,1989,6
['jerry lee lewis'],Great Balls of Fire,7xe3EQCvXnx6Q0zs41Y65n,6OaajpAGeNsPJFkjyQvqHf,['2zyz0VJqrDXeFDIyrfVXSo'],1989,1989,7
['liza minnelli'],Losing My Mind,2loMPlz3JWjFGF6fPoiSoo,67zS1RCgcJpJIjIFIeUPjW,['3lQpSzdPxoF1FYk7ilbe37'],1989,1989,4
['ziggy marley'],Look Who's Dancing,2gbC4qIHNWmmpwDyRG16dr,1r2BhDNMDn9BszceZZ7wVI,['0o0rlxlC3ApLWsxFkUjMXc'],1989,1989,5
['cher'],If I Could Turn Back Time,0eHZ7dpv4iT7bMEYDoILIa,60Q5H9OJaMs0sFzImKDJ8s,['72OaDtakiy6yFqkt4TsiFt'],1989,1989,9
['spandau ballet'],Be Free with Your Love,6KwfuB9QTzGiuY3QLjysae,47vk1VWEMGKxPDYQNDb9s0,['2urZrEdsq72kx0UzfYN8Yv'],1989,1989,3
['alice cooper'],Poison,5XcZRgJv3zMhTqCyESjQrF,033cvSPAuSU5ArRfIgQSDU,['3EhbVgyfGd7HkpsagwL9GS'],1989,1989,7
['gloria estefan'],Oye Mi Canto (Hear My Voice) - English,6N0diqWnlIbB5T99nht27C,4RaCI7dlcYLPLhLeEzbgT8,['5IFCkqu9J6xdWeYMk5I889'],1989,1989,10
['milli vanilli'],Girl I'm Gonna Miss You,09RfppMgQuJFYQrskvu30k,1sF1gSmmVfcT8s6m9BWfp7,['3vRclCt9VnNhYIxFMQCxuM'],1989,1989,15
['sydney youngblood'],If Only I Could,2ZtW3QiRb7onIn7oIKAwz0,4hKST0x94pGt8idWm6I2H5,['6uqxysZACHU1O1DVGPa8rZ'],1989,1989,12
['richard marx'],Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x,0Zf6FJVyK6qUxmg1WMNruG,['0grdhNhiRLFBaFVyybqsj6'],1989,1989,12
['black box'],Ride On Time,3pgainA2dH9c7e8JVYGRCN,6r4vIr4aUsK00mGHDiQkrl,['6tsRo8ErXzpHk3tQeH6GBW'],1989,1989,7
['living in a box'],Room in Your Heart,2RlnTfhJ5r6UUGKLgU9Kw8,3Ewybtusu0uM2UV9Cp0MBw,['4W2dcPOyD7eSfJCPHCfwoA'],1989,1989,7
['kadanz'],De Wind,0rcnkDryzry15YhSb1zcmT,7LaSZNlzrLxHs5mp4skmu9,['0lLdgPTqtnrceMYQKlHmK0'],1989,1989,4
['big fun'],"Blame It on the Boogie - 7"" Version",6h0lp79o3pWy0QsfioMFNE,56QkBFCRUIGCMWnKKKheXC,['2nvxeT9UqUmTfFzTgNGwC0'],1989,1989,5
['kate bush'],The Sensual World,7EovLg8qd6it8b2eM380o3,0Bk6rV33JObdtOpjJg0vIy,['1aSxMhuvixZ8h9dK9jIDwL'],1989,1989,5
['billy joel'],We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,1Vw2uoVkLAJFVViJ1QyK1D,['6zFYqv1mOsgBRQbae3JJ9e'],1989,1989,7
['starlight'],Numero uno - Club Version,6sXVidFtyYXBvlF78uJOYN,4c4Hkc3FxN3qap9DXrIUhO,['37EM9sbWLxEAf1zqOui3wB'],1989,1989,5
['tracy chapman'],Crossroads,4rxamav7i2lJexbuAxcvfe,7xlc8VKmPqZJ9m1Dphm6O5,['7oPgCQqMMXEXrNau5vxYZP'],1989,1989,5
['raul orellana'],The Real Wild House - Single Edit,5DGX4txUrF0LPUWZOAbS1P,3f6j3PI8CS8XMIS3qtEd6e,['6htHgk48aAS94faA48Jq3w'],1989,1989,4
['randy crawford'],Knockin' on Heaven' Door - Live,0NqM0BNdnniYlW1YdkhJyy,6AnLQvE1LaaAyB1gBQ1Fpe,['1twC2fwPG5FkvYcMpVBQRz'],1989,1989,7
"['dianne reeves', 'lou rawls']",Fine Brown Frame,2d7aU9tHsxLLJfDx2P9mF0,2aA0a7jTuOaUdjG9ELNtX2,"['7nwrblOf59ulOiB6djwPVh', '1zJBFCev9UwOMcrZsLi2od']",1989,1989,7
['poco'],Call It Love,2pFLsd3LCZAxhBzkbql331,0QiLz8NHu5ldQJjMIudGlU,['0fyqyjD7pbaVzbu94ylWQR'],1989,1989,7
"[""luv'""]",Welcome To My Party - Single Version,3nMYlZR111nhvEoVlqGgQw,6kgFEQpcZXbjHHTGhTpDqk,['21WrFLppRHVogsXTUKT54f'],1989,1989,5
['jive bunny and the mastermixers'],That's What I Like,5UmDpzngy9Km4ennDma7jq,4Rc0f9Me5vkkldxjjjaHvr,['4GzIiGnHYrOnq2LUiD6zdo'],1989,1989,9
['wet wet wet'],Sweet Surrender,2Q1M18Ksr50i8mjXgl2UDW,1mnjhNxGlBdesgCqqileGw,['2u0gw0uCWBMiqV7h0N8kai'],1989,1989,9
['level 42'],Take Care Of Yourself,43nihiFCb0DdYIz1zKYVon,6zrpslP1ztng3KKyTsMiwW,['0L9xkvBPcEp1nrhDrodxc5'],1989,1989,7
['het goede doel'],Met Open Ogen,67fHVuhR5VVMsgeluA2mvK,0JABp9ziNhypQZw2TdVfNI,['73G7RMWMbWUGc8tkXeQoJQ'],1989,1989,4
['anny schilder'],You Are My Hero,7oKrMAmloFhzCtHnkuGO8h,5LId39hGHqmw2PCm5VKxCM,['2pVo7TycRjTouoFBhgfJt6'],1989,1989,7
['expos„©'],When I Looked at Him,3AkbIT2UydYAB1FkwIaiiB,6JfAxq3fh9CNZZcNxBaQOd,['5nPz5R1FDPTMI3Dw4JnTGb'],1989,1989,10
['phil collins'],Another Day In Paradise - 2016 Remastered,1NCuYqMc8hKMb4cpNTcJbD,2sS9l8uc3d3UsK9unJyrD8,['4lxfqrEsLX6N1N4OCSkILp'],1989,1989,12
['young mc'],Bust A Move,2T3pa8WivYPDXohhyQqLML,0L9f74kFxdc0JEBHacgvci,['5n30a5V4ftXNMHCHChmK2h'],1989,1989,8
['prince'],The Arms of Orion,0YcUNHmnt35v7J7amKvgR4,2FwzHgJ4XaPhC19Y0uL6SK,['5a2EaR3hamoenG9rDuVn8j'],1989,1989,5
['queen'],Scandal - Remastered 2011,6ntpR3xo7Zcc9akHgcMbu5,3h6SV9wHJtNL1YswZUJs8V,['1dfeR4HaWDbWqFHLkxsg1d'],1989,1989,6
['the s.o.s band'],I'm Still Missing Your Love,0GBiIJeR80jJYLaBnmbO28,2x7g1FRaRyNp8MPGBp2ko7,['6pXCjxMOBcWtvULYkFPVW6'],1989,1989,4
['the neville brothers'],Yellow Moon,6DFVRk5x7Fb0XQbjsFHLoD,30C3EQGiT0zJQAI37XR9R7,['3d1olqhURDe8e5HOta1Qxg'],1989,1989,5
['roxette'],Listen To Your Heart,78TnMTAFmWUWWCgNXR7D3K,1iI5YZkqNUV7VmrEi4uOP9,['2SHhfs4BiDxGQ3oxqf0UHY'],1989,1989,12
['piet veerman'],Cry Of Freedom,1U3uyXIfZRIUrNgpsPAMvW,22kca5lO8YdcnkZsfMvLLI,['27CAu0CdDgrB911wq795zv'],1989,1989,3
['belinda carlisle'],"Leave a Light On (7"" Mix)",6acYiU6YTVLXcwvXC64KvJ,1zWYWkbdiBrjnhF0vuTlzx,['7xkAwz0bQTGDSbkofyQt3U'],1989,1989,8
['ub40'],Homely Girl,0Huh0iNCcGNmz8P60xXydb,1mMfvPS1HZsxtU958F4Eq9,['69MEO1AADKg1IZrq2XLzo5'],1989,1989,13
['lenny kravitz'],Let Love Rule,2pmN85k5m9nO1rWaCDdrNE,70Vuh3jYUMO8LLP5BaqZMb,['5gznATMVO85ZcLTkE9ULU7'],1989,1989,5
['nits'],"Adieu, Sweet Bahnhof",4BWyRsqTsdRoSlcJTcuG5l,5VQdFA8EVZtkPzJvsrhimj,['0UNaofxGb2voAeeZrU38SW'],1989,1989,5
"['lisa stansfield', 'ian devaney', 'andy morris']",All Around the World - Remastered,4oDE2kdP0JksBFuvMNZYyS,7gdyU25hgg7acFjmM3kEuN,"['2jS7I1u7BpgWT9ssG62Zr1', '6Ufm4BHf4ZdolpvcvYgH2S', '0A1FSG9WZ2dQ5JSkQYJHIp']",1989,1989,14
['living colour'],Glamour Boys,2XyU7gwELovG2Nqo9UYBGp,532IlegHv3OfVGgyCFGBTs,['6Uhp7WA6sjm5ZL6Xz561de'],1989,1989,4
['arthur baker and the backbeat disciples'],The Message Is Love,72cILNSZkmMXJ5sUFFT3RG,2nI2pvTKxYLXgsXYwwfFBu,['5uwsUVm1ySjsrSF1QUS5ss'],1989,1989,8
"['linda ronstadt', 'aaron neville']",Don't Know Much [with Aaron Neville],4x9y3JSvsjBTbm4uEnBrdT,728hGp14xUuNGP5lKO0i5E,"['1sXbwvCQLGZnaH0Jp2HTVc', '57ALvbCBaCkNlgTOSiUPdT']",1989,1989,11
"['jimmy somerville', 'june miles kingston']",Comment te dire adieu (with June Miles Kingston),0JAVRURM6bUq2D8evuqu5i,6WiIzEOMOeXuQIExBXcxKz,"['6LQeBFIfD4C22RJVVjQ6S7', '30wcJH9c6oSC45OrQfYfEK']",1989,1989,4
['kaoma'],Dan√ßando Lambada - Original Version 1989,01ANsQiZq0LI6LWDQUDoTl,0Lku5Y0I5aGcRSgeo2mOJm,['1LsXqDdYVyONhrjAORENbu'],1989,1989,10
['tina turner'],Steamy Windows,7mnV98rkGMJ9bvcc41NEIO,6FkWiSUX7YAdxOlHPrIzMj,['1zuJe6b1roixEKMOtyrEak'],1989,1989,5
['janet jackson'],Rhythm Nation,51q3nDYWAqPY4hlgKEbP6j,7jtBAkD6DL5yn7komrFTxE,['4qwGe91Bz9K2T8jXTZ815W'],1989,1989,6
"['tears for fears', 'oleta adams']",Woman In Chains,5N4eBWsckD3AgTQFGLQEeU,79XgUw5U86BeIiMnZ4Rrht,"['4bthk9UfsYUYdcFyqxmSUU', '1BMb6sQJVkmUyCuodmRs2g']",1989,1989,6
['sydney youngblood'],Sit And Wait,1NWG2kPl8Wy95xuuFIj6re,4hKST0x94pGt8idWm6I2H5,['6uqxysZACHU1O1DVGPa8rZ'],1989,1989,8
['the rolling stones'],Rock And A Hard Place - 2009 Edit Re-Mastered Digital Version,2AwSeJSTz0GRCknp6vxHTB,0dOQMOGNf5PvdPG0oecU19,['22bE4uQ6baNwSHPVcDxLCe'],1989,1989,4
['eric clapton'],Pretending,2cu4KvdykqkUOUsHu3NiTD,1tJctCfk9OYvRbBKu3bI5L,['6PAt558ZEZl0DmdXlnjMgD'],1989,1989,4
"[""the b-52's""]",Love Shack,4W4wYHtsrgDiivRASVOINL,5BAzAODqIwttjj7wxmlNMS,['3gdbcIdNypBsYNu3iiCjtN'],1989,1989,6
['kylie minogue'],Never Too Late,35qqC41GJnA6voXwgcqr8V,1BdQWouNev422Pnyrse62b,['4RVnAU35WRWra6OZ3CbbMA'],1989,1989,4
['gloria estefan'],Here We Are,1co9HQhp1tMkH3OEkb3vXV,4RaCI7dlcYLPLhLeEzbgT8,['5IFCkqu9J6xdWeYMk5I889'],1989,1989,6
['richard marx'],Angelia,2cG2bZy32qIxWVbFrobSQ1,0Zf6FJVyK6qUxmg1WMNruG,['0grdhNhiRLFBaFVyybqsj6'],1989,1989,6
['dimitri van toren'],He komaan,27SI2FCjN3PgLUkgycdyIe,5lWQgbd33nc9bnIXLPl8c2,['6o8d8XXO1VTWSVoEg0j5sb'],1989,1989,5
['billy joel'],Leningrad,0IcFhAtZQqCgdv4ugyjQZx,7r36rel1M4gyBavfcJP6Yz,['6zFYqv1mOsgBRQbae3JJ9e'],1989,1989,7
['grayson hugh'],Talk It Over,0OKXjd9ZpZioaHyowpQ7as,1Rpro648ibdo1RJyI8xi2C,['4SA20ppwlluQj8vOWyUc0F'],1989,1989,3
"['rob n raz', 'leila k']",Got To Get (feat. Leila K),3Atr2OBXJVIpQ96zxuActC,4BJgNoVIHWHCHtxMor67oL,"['3Dm7LtboNpBXP9FkhKacj8', '61Da4fqVMgPoo9mYY0R3k6']",1989,1989,11
['soul ii soul'],Get a Life,5HRaxiZNh5CDACzSSYleHx,24zCSTLxBLjzz3yenDjqFF,['2sIx6SmAMw9IBySG3Uj0jf'],1989,1989,12
['simple minds'],Sign O' The Times,4sNDQAbIWzDUPnlvU3PQlA,6cKFO2yBr7H30iYq5U9paP,['6hN9F0iuULZYWXppob22Aj'],1989,1989,5
['madonna'],Dear Jessie - Album Vesion,1ZLgeJ8aUm1nJcddza8dVG,48AGkmM7iO4jrELRnNZGPV,['6tbjWDEIzxoDsBA1FuhfPW'],1989,1989,5
['2 live crew'],Me So Horny,0eZIecYmURpvEIuVAK9P6z,77ixbyLUdkomNcrztcbrkD,['58Dx4HPzeOO3dbpD9YYEes'],1990,1990,11
['the christians'],Words,01oPilVDZSabQRz8UkUfaT,7aKljM1kqDskUQ4yashruk,['5cPYngDFgZ8cOapCBCrs14'],1990,1990,10
['u2'],Everlasting Love,6X8gyMIccucl15VcwnQszU,2HfBqhcHmDZz235xhvVAZX,['51Blml2LZPmy7TTiAg47vQ'],1990,1990,7
['neneh cherry'],Inna City Mamma,4GVaolTPW6jw5fN6nX9FuC,2AyJzvREOnlnYhaBzF1Kxp,['3JxCEqL9zjKnDJgUhRuRJD'],1990,1990,7
['dusty springfield'],In Private,3vgMukvxHil1fefb1QE1l4,1BaI2hXjX5HK59hXy8rTvm,['5zaXYwewAXedKNCff45U5l'],1990,1990,9
['fast eddie'],Git On Up,2R3UG06L8WBC45d3dOxahJ,0ZCP7q3fjDKlOv4hlQLPFr,['19slOlozrbxkEIMD8L3Qsv'],1990,1990,6
['jason donovan'],When You Come Back to Me - Single Version,2ncxyLlAirkfgIuDn9GgNj,5FP0Iim9LqCMxV8rVtv1JW,['5bnNgwp3nooah9yHAHsnR4'],1990,1990,5
['gipsy kings'],Volare (Nel Blu di Pinto di Blu),7I5TZatYj6zoKjjfnLeIwh,4DcqLVuCfBfgbDzns7K9mL,['3jc496ljiyrS3ECrD7QiqL'],1990,1990,4
['sheena easton'],Follow My Rainbow,09T7pphm6rywCvYFHmPbEc,0PllIHPpJZs8zka1hvCxXJ,['5dcOK4stT4JDkP6Dqhbz5s'],1990,1990,7
"['house sound of chicago', 'tony scott']",Get into It Again - Club Mix,6IE89jphpt1PHSG47I6034,772mB9QqRJOrnrzhl8CJru,"['2PlK3AZmW5JRPVQwhxHWUU', '3wtfcI8iPGKBmnalt0013v']",1990,1990,9
['inner city'],Whatcha Gonna Do With My Lovin',1fNk4Ooj13JsTSRGiml7PK,6TcDR8eoq6G6Y9miUCeyOP,['0vUJ3QLN3MlRfjOc2LjGWp'],1990,1990,7
['texas'],Prayer For You,3W0QFSd0sdMbHJJqzTSoD4,4GxwvVpR9MD0loIZcCiSLn,['5JsdVATHNPE0XdMFMRoSuf'],1990,1990,4
['phil collins'],I Wish It Would Rain Down - 2016 Remastered,4F2t297QK40XFcIHqkmLHs,2sS9l8uc3d3UsK9unJyrD8,['4lxfqrEsLX6N1N4OCSkILp'],1990,1990,11
['de deurzakkers'],Het Is Hier Binnen Beter Dan Buiten,6P1HcQQWQvPYbGRTK3N4R6,5fSzeFIaHWQNKYGC9pR6s7,['3M5iN0BKY3bPXEvfjm7UgC'],1990,1990,7
['mc miker g'],Show'm The Bass,1tygf6GtNpq1yqSHa3dUZw,0HVxuRtW0uwOolLYAJGhVt,['6q8oe9BP3H1XlKg8SpEHEx'],1990,1990,4
