,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
2604,2604,Ooh I Do,['Ooh I Do'],1048,Lynsey De Paul,['Lynsey De Paul'],[None],,,,[None],,
2610,2610,It's Alright,"[""It's Alright""]",1134,Maddog,['Maddog'],[None],,,,[None],,
2611,2611,Honkie-Tonkie Pianissie,"['Honkie-Tonkie Pianissie', 'Honkie']",1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
2614,2614,Trico-Trico-Tra,"['Trico-Trico-Tra', 'Trico']",1242,Toni y Los Santos,['Toni y Los Santos'],[None],,,,[None],,
2626,2626,There is A Ghost In My House,['There is A Ghost In My House'],439,R. Dean Taylor,['R. Dean Taylor'],[None],,,,[None],,
2627,2627,The Wall Street Shuffle,['The Wall Street Shuffle'],1250,10 C.C.,['10 C.C.'],[None],,,,[None],,
2629,2629,Beer Or Sangria,['Beer Or Sangria'],1251,Circus,['Circus'],[None],,,,[None],,
2644,2644,Floris V,['Floris V'],1200,Marc Winter,['Marc Winter'],[None],,,,[None],,
2647,2647,I Want Ye And I Get Ye,['I Want Ye And I Get Ye'],367,Left Side,['Left Side'],[None],,,,[None],,
2650,2650,Man Of Action,['Man Of Action'],1256,The Les Reed Orchestra,['The Les Reed Orchestra'],[None],,,,[None],,
2657,2657,C'est Moi,"[""C'est Moi""]",1260,C.Jerome,['C.Jerome'],[None],,,,[None],,
2660,2660,Lady Eleanor,['Lady Eleanor'],1229,American Gypsy,['American Gypsy'],[None],,,,[None],,
2664,2664,"Oh, Wat Een Nacht","['Oh, Wat Een Nacht']",1028,Hanny en De Rekels,['Hanny en De Rekels'],[None],,,,[None],,
2667,2667,Friet Met Mayonaise (Gigi L'amoroso),"[""Friet Met Mayonaise (Gigi L'amoroso)"", 'Friet Met Mayonaise ', ""Gigi L'amoroso"", ""Friet Met Mayonaise Gigi L'amoroso""]",1265,Mike Vincent & DVO Electrogram,['Mike Vincent & DVO Electrogram'],[None],,,,[None],,
2671,2671,Op De Boerderij,['Op De Boerderij'],612,Marty,['Marty'],[None],,,,[None],,
2673,2673,Indian Uprising,['Indian Uprising'],1266,The Garnets,['The Garnets'],[None],,,,[None],,
2676,2676,She S A Winner,['She S A Winner'],1268,Intruders,['Intruders'],[None],,,,[None],,
2681,2681,I Can't Leave You Alone,"[""I Can't Leave You Alone""]",1269,George McGrae,['George McGrae'],[None],,,,[None],,
2689,2689,Silly Love,['Silly Love'],1250,10 C.C.,['10 C.C.'],[None],,,,[None],,
2701,2701,If You Get Hurt,['If You Get Hurt'],1249,Paul Da Vinci,['Paul Da Vinci'],[None],,,,[None],,
2703,2703,"Sokkies Stoppen, Schoentjes Poetsen, Dasjes Goed En Kijk Goed Uit","['Sokkies Stoppen, Schoentjes Poetsen, Dasjes Goed En Kijk Goed Uit']",1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
2719,2719,Kaap'ren Varen,"[""Kaap'ren Varen""]",1282,Fungus,['Fungus'],[None],,,,[None],,
2725,2725,Geef Ze 'n Kans,"[""Geef Ze 'n Kans""]",295,Thérèse Steinmetz,['Thérèse Steinmetz'],[None],,,,[None],,
2731,2731,Kinderen Een Kwartje,['Kinderen Een Kwartje'],1287,Liesbeth List m.m.v. The Animal Crackers,['Liesbeth List m.m.v. The Animal Crackers'],[None],,,,[None],,
2742,2742,Marietje (Want In Het Bos Daar Zijn De Jagers),"['Marietje (Want In Het Bos Daar Zijn De Jagers)', 'Marietje ', 'Want In Het Bos Daar Zijn De Jagers', 'Marietje Want In Het Bos Daar Zijn De Jagers']",1192,Hydra,['Hydra'],[None],,,,[None],,
2743,2743,Soap,['Soap'],793,Euson,['Euson'],[None],,,,[None],,
2747,2747,Een Lijster In De La,['Een Lijster In De La'],980,Adèle Bloemendaal,['Adèle Bloemendaal'],[None],,,,[None],,
2748,2748,Boogie Woogie Woman,['Boogie Woogie Woman'],794,Livin' Blues,"[""Livin' Blues""]",[None],,,,[None],,
2754,2754,Goodbye Ann Louisa,['Goodbye Ann Louisa'],1295,Next One,"['Next One', 'Ne']",[None],,,,[None],,
2759,2759,Vader's Fanfare,"[""Vader's Fanfare""]",469,Johnny & Rijk,['Johnny & Rijk'],[None],,,,[None],,
2769,2769,Tessie (I Love You),"['Tessie (I Love You)', 'Tessie ', 'I Love You', 'Tessie I Love You']",367,Left Side,['Left Side'],[None],,,,[None],,
2777,2777,Let The Bouzoukis Play,['Let The Bouzoukis Play'],1179,André Moss,['André Moss'],[None],,,,[None],,
2782,2782,"Oh, Nous Sommes Très Amoureux","['Oh, Nous Sommes Très Amoureux']",775,Sandra & Andres,['Sandra & Andres'],[None],,,,[None],,
2788,2788,Norma Jean Wants To Be A Movie Star,['Norma Jean Wants To Be A Movie Star'],1306,Cunningham,['Cunningham'],[None],,,,[None],,
2789,2789,"Bla, Bla, Bla, Je T'aime....","[""Bla, Bla, Bla, Je T'aime....""]",1307,Squallor,['Squallor'],[None],,,,[None],,
2802,2802,I'm Gonna Get Married,"[""I'm Gonna Get Married""]",1310,Sacha & Paul,['Sacha & Paul'],[None],,,,[None],,
2803,2803,Arrivederci Goodbye,['Arrivederci Goodbye'],998,Cardinal Point,['Cardinal Point'],[None],,,,[None],,
2808,2808,You Talk Too Much,['You Talk Too Much'],1261,Spooky & Sue,['Spooky & Sue'],[None],,,,[None],,
2813,2813,Salvation Stomp,['Salvation Stomp'],80,Donovan,['Donovan'],[None],,,,[None],,
2814,2814,Virginia (Touch Me Like You Do),"['Virginia (Touch Me Like You Do)', 'Virginia ', 'Touch Me Like You Do', 'Virginia Touch Me Like You Do']",1314,Bill Amesbury,['Bill Amesbury'],[None],,,,[None],,
2815,2815,Foxie Foxtrot,['Foxie Foxtrot'],1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
2824,2824,Dans Naar De Zon,['Dans Naar De Zon'],735,Ciska Peters,['Ciska Peters'],[None],,,,[None],,
2825,2825,Ik Ben Blij Dat Ik Je Niet Vergeten Ben,['Ik Ben Blij Dat Ik Je Niet Vergeten Ben'],1319,Joost Nuissl m.m.v.: Het Dameskoor Broekhuizenvorst & De Vorster Kapel,['Joost Nuissl m.m.v.: Het Dameskoor Broekhuizenvorst & De Vorster Kapel'],[None],,,,[None],,
2828,2828,Don't Be Cruel,"[""Don't Be Cruel""]",1321,Mike Berry,['Mike Berry'],[None],,,,[None],,
2836,2836,Sailor Boy,['Sailor Boy'],683,Ferrari,['Ferrari'],[None],,,,[None],,
2837,2837,De Overwegwachter,['De Overwegwachter'],1200,Marc Winter,['Marc Winter'],[None],,,,[None],,
2847,2847,Sengidince,['Sengidince'],1328,White Butterflies,['White Butterflies'],[None],,,,[None],,
2849,2849,Song Of Praise,['Song Of Praise'],1330,Husky,['Husky'],[None],,,,[None],,
2857,2857,Bump Me Baby,['Bump Me Baby'],1336,Dooley Silverspoon,['Dooley Silverspoon'],[None],,,,[None],,
2864,2864,Thanks For The Memory,['Thanks For The Memory'],893,Slade,['Slade'],[None],,,,[None],,
2865,2865,Zoek Je Zelf,['Zoek Je Zelf'],1338,Het Simplisties Verbond,['Het Simplisties Verbond'],[None],,,,[None],,
2871,2871,Magic Mary,['Magic Mary'],1342,Holland ((1975)),['Holland ((1975))'],[None],,,,[None],,
2872,2872,Coco (Not Coming Today),"['Coco (Not Coming Today)', 'Coco ', 'Not Coming Today', 'Coco Not Coming Today']",1141,Jackpot,['Jackpot'],[None],,,,[None],,
2885,2885,Number One (In My Heart),"['Number One (In My Heart)', 'Number One ', 'In My Heart', 'Number One In My Heart']",1347,Carol Grimes,['Carol Grimes'],[None],,,,[None],,
2886,2886,I'll Be Holding On,"[""I'll Be Holding On""]",1348,Al Downing,['Al Downing'],[None],,,,[None],,
2890,2890,Way Back In The Fifties,['Way Back In The Fifties'],1349,Carl Wayne,['Carl Wayne'],[None],,,,[None],,
2893,2893,My Song Is Like A Lovesong,['My Song Is Like A Lovesong'],1267,Classics,['Classics'],[None],,,,[None],,
2896,2896,Dolannes Melodie,['Dolannes Melodie'],1353,Paul De Senneville & Olivier Toussaint,['Paul De Senneville & Olivier Toussaint'],[None],,,,[None],,
2899,2899,Nothing Else To Do,['Nothing Else To Do'],1356,Maggie MacNeal,['Maggie MacNeal'],[None],,,,[None],,
2900,2900,Zweer Bij De Knop Van De Deur,['Zweer Bij De Knop Van De Deur'],1357,Ome Jan en De Haeghse Bluf Band,['Ome Jan en De Haeghse Bluf Band'],[None],,,,[None],,
2908,2908,Seventy-Five,"['Seventy-Five', 'Seventy']",1361,Limousine,['Limousine'],[None],,,,[None],,
2913,2913,(Sending Out An) S.O.S.,"['(Sending Out An) S.O.S.', 'Sending Out An', 'Sending Out An S.O.S.']",1365,Retta Young,['Retta Young'],[None],,,,[None],,
2917,2917,If You Think You Know How To Love Me,['If You Think You Know How To Love Me'],1367,Smokey,['Smokey'],[None],,,,[None],,
2920,2920,Slow Down,['Slow Down'],1369,Shabby Tiger,['Shabby Tiger'],[None],,,,[None],,
2925,2925,Somewhere Between,['Somewhere Between'],1371,Tumbleweeds,['Tumbleweeds'],[None],,,,[None],,
2930,2930,Regreza Maria,['Regreza Maria'],1375,Specials ((NLD)),['Specials ((NLD))'],[None],,,,[None],,
2935,2935,Doedelzakke-Pakkie,"['Doedelzakke-Pakkie', 'Doedelzakke']",1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
2937,2937,Disco Stomp,['Disco Stomp'],1378,Bohannon,['Bohannon'],[None],,,,[None],,
2948,2948,Take Me High,['Take Me High'],1381,Mariska Veres,['Mariska Veres'],[None],,,,[None],,
2949,2949,Rosen Ohne Dornen (Ein Herz Spielt Niemals Falsch),"['Rosen Ohne Dornen (Ein Herz Spielt Niemals Falsch)', 'Rosen Ohne Dornen ', 'Ein Herz Spielt Niemals Falsch', 'Rosen Ohne Dornen Ein Herz Spielt Niemals Falsch']",1382,Peter Held,['Peter Held'],[None],,,,[None],,
2952,2952,Woogie Boogie,['Woogie Boogie'],683,Ferrari,['Ferrari'],[None],,,,[None],,
2957,2957,"Marie Luise/ Want Alleen Is Maar Alleen (Ach, Heinrich)","['Marie Luise', ' Want Alleen Is Maar Alleen (Ach, Heinrich)']",1386,Hanny & Frans en De Rekels,['Hanny & Frans en De Rekels'],[None],,,,[None],,
2967,2967,Something,['Something'],1390,The Miracle Workers,['The Miracle Workers'],[None],,,,[None],,
2975,2975,I Believe I'm Gonna Love You,"[""I Believe I'm Gonna Love You""]",193,Frank Sinatra,['Frank Sinatra'],[None],,,,[None],,
2989,2989,My Spanish Rose,['My Spanish Rose'],1179,André Moss,['André Moss'],[None],,,,[None],,
2994,2994,Get Sexy,['Get Sexy'],1396,Paul Kelly,['Paul Kelly'],[None],,,,[None],,
2995,2995,Give It Up,['Give It Up'],1330,Husky,['Husky'],[None],,,,[None],,
3012,3012,Foot Stompin' Music,"[""Foot Stompin' Music""]",1378,Bohannon,['Bohannon'],[None],,,,[None],,
3013,3013,I'm On Fire,"[""I'm On Fire""]",1325,Jim Gilstrap,['Jim Gilstrap'],[None],,,,[None],,
3017,3017,Daddy Grandpa,['Daddy Grandpa'],1361,Limousine,['Limousine'],[None],,,,[None],,
3018,3018,Almost Persuaded,['Almost Persuaded'],1405,Sommerset,['Sommerset'],[None],,,,[None],,
3020,3020,Lady Bump,['Lady Bump'],1407,Penny Mc Lean,['Penny Mc Lean'],[None],,,,[None],,
3026,3026,When You're Gone,"[""When You're Gone""]",1411,Maggie MacNeal met dank aan Het Gewestelijk Orkest,['Maggie MacNeal met dank aan Het Gewestelijk Orkest'],[None],,,,[None],,
3030,3030,Don't Play Your Rock 'n' Roll To Me,"[""Don't Play Your Rock 'n' Roll To Me""]",1367,Smokey,['Smokey'],[None],,,,[None],,
3036,3036,Johanna - De Noodlottige Geschiedenis Van Een Maagd En Een Boze Schoenlapper,"['Johanna - De Noodlottige Geschiedenis Van Een Maagd En Een Boze Schoenlapper', 'Johanna ']",1413,Rijk De Gooyer,['Rijk De Gooyer'],[None],,,,[None],,
3041,3041,It Might As Well Have Rained,['It Might As Well Have Rained'],1371,Tumbleweeds,['Tumbleweeds'],[None],,,,[None],,
3052,3052,"Patrick, Mon Chéri","['Patrick, Mon Chéri']",1417,Kiki & Pearly,['Kiki & Pearly'],[None],,,,[None],,
3072,3072,Als Het Gras Twee Kontjes Hoog Is,['Als Het Gras Twee Kontjes Hoog Is'],1192,Hydra,['Hydra'],[None],,,,[None],,
3073,3073,Another Lonely Night,['Another Lonely Night'],1405,Sommerset,['Sommerset'],[None],,,,[None],,
3078,3078,Me Soezafoon,['Me Soezafoon'],1427,Corrie Van Gorp,['Corrie Van Gorp'],[None],,,,[None],,
3080,3080,Stoont Als Een Garnaal,['Stoont Als Een Garnaal'],1338,Het Simplisties Verbond,['Het Simplisties Verbond'],[None],,,,[None],,
3085,3085,Waar Blijft Die Ouderwetse Winter?,['Waar Blijft Die Ouderwetse Winter?'],1200,Marc Winter,['Marc Winter'],[None],,,,[None],,
3087,3087,Laame Damma Doen,['Laame Damma Doen'],1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
3090,3090,Holiday,['Holiday'],1432,Tony Bravo,['Tony Bravo'],[None],,,,[None],,
3093,3093,Baby Face,['Baby Face'],1433,The Wing and A Prayer Fife and Drum Corps,['The Wing and A Prayer Fife and Drum Corps'],[None],,,,[None],,
3094,3094,Mijn Hoempapa,['Mijn Hoempapa'],1434,Ton Van Kluyve,['Ton Van Kluyve'],[None],,,,[None],,
3096,3096,Ik Dans De Bump Met Jou,['Ik Dans De Bump Met Jou'],1436,De Bumpers ((1976)),['De Bumpers ((1976))'],[None],,,,[None],,
3103,3103,Margarita,['Margarita'],1439,Rossa Nova,['Rossa Nova'],[None],,,,[None],,
3107,3107,I Go To Pieces,['I Go To Pieces'],1440,"Cotton, Lloyd and Christian","['Cotton, Lloyd and Christian', 'Cotton']",[None],,,,[None],,
3123,3123,Why Don't You Do It?,"[""Why Don't You Do It?""]",1447,Gilla,['Gilla'],[None],,,,[None],,
3126,3126,Algebra,['Algebra'],1450,Loeki Knol,['Loeki Knol'],[None],,,,[None],,
3128,3128,Do You Dig It,['Do You Dig It'],1261,Spooky & Sue,['Spooky & Sue'],[None],,,,[None],,
3130,3130,Alley Oop,['Alley Oop'],1452,Groupies Delite & The Sandwich Band,['Groupies Delite & The Sandwich Band'],[None],,,,[None],,
3131,3131,Smile Baby Smile,['Smile Baby Smile'],1453,Tony Sherman & The Sherman Brothers,['Tony Sherman & The Sherman Brothers'],[None],,,,[None],,
3137,3137,"Baby, I'll Give You Everything","[""Baby, I'll Give You Everything""]",828,Saskia & Serge,['Saskia & Serge'],[None],,,,[None],,
3140,3140,Don't Let Love Bring You Down,"[""Don't Let Love Bring You Down""]",1361,Limousine,['Limousine'],[None],,,,[None],,
3141,3141,Alleen Is Maar Alleen,['Alleen Is Maar Alleen'],1170,Astrid Nijgh,['Astrid Nijgh'],[None],,,,[None],,
3150,3150,Terug Naar De Kust,['Terug Naar De Kust'],1411,Maggie MacNeal met dank aan Het Gewestelijk Orkest,['Maggie MacNeal met dank aan Het Gewestelijk Orkest'],[None],,,,[None],,
3154,3154,Love Machine Part 1,['Love Machine Part 1'],1460,Miracles,['Miracles'],[None],,,,[None],,
3165,3165,Sing My Love song,['Sing My Love song'],1141,Jackpot,['Jackpot'],[None],,,,[None],,
3169,3169,Yesterday Star,['Yesterday Star'],1320,Hank The Knife and The Jets,['Hank The Knife and The Jets'],[None],,,,[None],,
3171,3171,There Goes My Everything,['There Goes My Everything'],1405,Sommerset,['Sommerset'],[None],,,,[None],,
3177,3177,Hoe Lang Zou 't Duren,"[""Hoe Lang Zou 't Duren""]",1471,Cees & Marjan,['Cees & Marjan'],[None],,,,[None],,
3178,3178,Some Day My Prince Will Come,['Some Day My Prince Will Come'],1472,Patricia Paay,['Patricia Paay'],[None],,,,[None],,
3179,3179,Save The Oceans Of The World,['Save The Oceans Of The World'],1359,Kamahl,['Kamahl'],[None],,,,[None],,
3181,3181,Requiem,['Requiem'],1437,Slik,['Slik'],[None],,,,[None],,
3186,3186,Pick It Up,['Pick It Up'],1476,The Knack ((NLD)),['The Knack ((NLD))'],[None],,,,[None],,
3192,3192,Voor Niets,['Voor Niets'],1480,Bob Bouber,['Bob Bouber'],[None],,,,[None],,
3195,3195,Blueberry Hill [Maxi Single],['Blueberry Hill [Maxi Single]'],415,Fats Domino,['Fats Domino'],[None],,,,[None],,
3198,3198,Pretty Little Linda,['Pretty Little Linda'],1330,Husky,['Husky'],[None],,,,[None],,
3199,3199,I Never Loved A Woman The Way I Love You,['I Never Loved A Woman The Way I Love You'],1483,John Russell,['John Russell'],[None],,,,[None],,
3201,3201,Sweet Memories,['Sweet Memories'],1371,Tumbleweeds,['Tumbleweeds'],[None],,,,[None],,
3202,3202,You Never Walk Alone,['You Never Walk Alone'],1424,Lee Towers,['Lee Towers'],[None],,,,[None],,
3205,3205,Reggae Like It Used To Be,['Reggae Like It Used To Be'],1486,Paul Nicholas,['Paul Nicholas'],[None],,,,[None],,
3206,3206,Little Spanish Sailor,['Little Spanish Sailor'],1295,Next One,"['Next One', 'Ne']",[None],,,,[None],,
3215,3215,Dokter Bernhard,['Dokter Bernhard'],751,Bonnie St. Claire,['Bonnie St. Claire'],[None],,,,[None],,
3217,3217,One Morning In May,['One Morning In May'],1490,Sundown,['Sundown'],[None],,,,[None],,
3218,3218,Ay Dolores,['Ay Dolores'],1491,Rita Hovink,['Rita Hovink'],[None],,,,[None],,
3225,3225,I Really Had A Ball Last Night - Feelin' Single-Seein' Double,"[""I Really Had A Ball Last Night - Feelin' Single-Seein' Double"", 'I Really Had A Ball Last Night ']",1448,Emmylou Harris,['Emmylou Harris'],[None],,,,[None],,
3230,3230,Goodbye And Thank You,['Goodbye And Thank You'],1361,Limousine,['Limousine'],[None],,,,[None],,
3231,3231,Angie My Love,['Angie My Love'],1212,Silvio,['Silvio'],[None],,,,[None],,
3234,3234,Lovin' You,"[""Lovin' You""]",1381,Mariska Veres,['Mariska Veres'],[None],,,,[None],,
3235,3235,"Oh, Valeria","['Oh, Valeria']",1500,Mike Vincent,['Mike Vincent'],[None],,,,[None],,
3236,3236,Fiësta Nuda,['Fiësta Nuda'],4,Imca Marina,['Imca Marina'],[None],,,,[None],,
3252,3252,Moe Zijn,['Moe Zijn'],1039,Nico Haak en De Paniekzaaiers,['Nico Haak en De Paniekzaaiers'],[None],,,,[None],,
3261,3261,Don't Tell Me Stories,"[""Don't Tell Me Stories""]",828,Saskia & Serge,['Saskia & Serge'],[None],,,,[None],,
3267,3267,An Imoun Ploussios,['An Imoun Ploussios'],1512,Doros Georgiadis,['Doros Georgiadis'],[None],,,,[None],,
3285,3285,Aunt Dinah Blows The Horn,['Aunt Dinah Blows The Horn'],1521,Scott Joplin's Treemonisha,"[""Scott Joplin's Treemonisha""]",[None],,,,[None],,
3287,3287,Extended Play : The Price Of Love,['Extended Play : The Price Of Love'],1161,Bryan Ferry,['Bryan Ferry'],[None],,,,[None],,
3292,3292,Adiós Mexico,['Adiós Mexico'],1523,La Costa,['La Costa'],[None],,,,[None],,
3299,3299,You Don't Know Me at all,"[""You Don't Know Me at all""]",860,Ringo Starr,['Ringo Starr'],[None],,,,[None],,
3300,3300,Let's Fall In Love,"[""Let's Fall In Love""]",1496,Robin Sarstedt,['Robin Sarstedt'],[None],,,,[None],,
3302,3302,Crazy Cat,['Crazy Cat'],1320,Hank The Knife and The Jets,['Hank The Knife and The Jets'],[None],,,,[None],,
3305,3305,Now (Is The Moment),"['Now (Is The Moment)', 'Now ', 'Is The Moment', 'Now Is The Moment']",1472,Patricia Paay,['Patricia Paay'],[None],,,,[None],,
3310,3310,Love Hit Me,['Love Hit Me'],1529,J. Vincent Edwards,['J. Vincent Edwards'],[None],,,,[None],,
3318,3318,Upside Down,['Upside Down'],1255,Teach In,['Teach In'],[None],,,,[None],,
3323,3323,Majoor Kees En De Sinterklahaas,['Majoor Kees En De Sinterklahaas'],838,Paul Van Vliet,['Paul Van Vliet'],[None],,,,[None],,
3329,3329,Leonie,['Leonie'],1534,Arjan Brass,['Arjan Brass'],[None],,,,[None],,
3330,3330,Bombay,['Bombay'],1535,G. Earring,['G. Earring'],[None],,,,[None],,
3344,3344,Ik Ben Gelukkig Zonder Jou,['Ik Ben Gelukkig Zonder Jou'],751,Bonnie St. Claire,['Bonnie St. Claire'],[None],,,,[None],,
3358,3358,Zo Slank Zijn Als Je Dochter,['Zo Slank Zijn Als Je Dochter'],1548,Corry Van Gorp,['Corry Van Gorp'],[None],,,,[None],,
3367,3367,Hey Mr. Dreammaker,['Hey Mr. Dreammaker'],7,Cliff Richard,['Cliff Richard'],[None],,,,[None],,
3389,3389,The Big Bear Bump,['The Big Bear Bump'],1565,Ronnie and The Big Bear,['Ronnie and The Big Bear'],[None],,,,[None],,
3391,3391,Angelino,['Angelino'],1007,Debbie,['Debbie'],[None],,,,[None],,
3397,3397,De Mallemolen,['De Mallemolen'],1569,Heddy Lester,['Heddy Lester'],[None],,,,[None],,
3404,3404,Dance To The Music,['Dance To The Music'],1572,Boozy,['Boozy'],[None],,,,[None],,
3412,3412,Honey I'm Falling In Love Again,"[""Honey I'm Falling In Love Again""]",828,Saskia & Serge,['Saskia & Serge'],[None],,,,[None],,
3416,3416,Boogie Man,['Boogie Man'],1577,Rockaway Boulevard featuring Omar Dupree and Kathy Jackson,"['Rockaway Boulevard featuring Omar Dupree and Kathy Jackson', 'Rockaway Boulevard ']",[None],,,,[None],,
3423,3423,"Help, Help!","['Help, Help!']",1447,Gilla,['Gilla'],[None],,,,[None],,
3438,3438,You're My World,"[""You're My World""]",1584,Guys 'n' Dolls,"[""Guys 'n' Dolls""]",[None],,,,[None],,
3452,3452,A Ride In The Night,['A Ride In The Night'],1255,Teach In,['Teach In'],[None],,,,[None],,
3455,3455,Miracles,['Miracles'],1591,Anita Garbo,['Anita Garbo'],[None],,,,[None],,
3460,3460,Nee Nou Wordt-Ie Mooi!,"['Nee Nou Wordt-Ie Mooi!', 'Nee Nou Wordt']",1593,Ome Joop m.m.v. Dik Voormekaar & Harrie Nack & Mijnheer De Groot,['Ome Joop m.m.v. Dik Voormekaar & Harrie Nack & Mijnheer De Groot'],[None],,,,[None],,
3472,3472,Angela,['Angela'],1572,Boozy,['Boozy'],[None],,,,[None],,
3474,3474,I Love How You Love Me,['I Love How You Love Me'],678,Dana,['Dana'],[None],,,,[None],,
3475,3475,What Kind Of Dance Is This,['What Kind Of Dance Is This'],1599,Veronica Unlimited,['Veronica Unlimited'],[None],,,,[None],,
3478,3478,To Know You Is To Love You,['To Know You Is To Love You'],1601,Joe Bourne,['Joe Bourne'],[None],,,,[None],,
3489,3489,Sandy,['Sandy'],1609,Dianne Marchal,['Dianne Marchal'],[None],,,,[None],,
3501,3501,Mamacita,['Mamacita'],1584,Guys 'n' Dolls,"[""Guys 'n' Dolls""]",[None],,,,[None],,
3508,3508,"Song From ""Moulin Rouge""","['Song From ""Moulin Rouge""']",1616,Peters & Lee with The Harry Van Hoof Orchestra,"['Peters & Lee with The Harry Van Hoof Orchestra', 'Peters & Lee ']",[None],,,,[None],,
3516,3516,"Yes, I Do Like Your Bermuda","['Yes, I Do Like Your Bermuda']",1622,Los Alegres,['Los Alegres'],[None],,,,[None],,
3517,3517,Maggie's Ambitious Mother,"[""Maggie's Ambitious Mother""]",1623,Match,['Match'],[None],,,,[None],,
3529,3529,I've Found Love (Now That I've Found You),"[""I've Found Love (Now That I've Found You)"", ""I've Found Love "", ""Now That I've Found You"", ""I've Found Love Now That I've Found You""]",1627,Love And Kisses,['Love And Kisses'],[None],,,,[None],,
